"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","fontinalis_sp","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","subbasin","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","potamogeton_sp","ranunculus_aquatilis","potamogeton_pusillus","nitella_sp","myriophyllum_sibiricum","elodea_sp","potamogeton_amplifolius","nelumbo_lutea","zannichellia_palustris","brasenia_schreberi","najas_guadalupensis","typha_sp","najas_sp","latitude","longitude","potamogeton_epihydrus","lake_name","utricularia_sp","unk_sp","wolffia_columbiana","nuphar_advena","no_veg_found","potamogeton_perfoliatus","substrate","potamogeton_obtusifolius","phalaris_arundinacea","unk_sp.1","algae.1","nuphar_sp","nymphaea_sp","eleocharis_sp","poaceae_taxa","potamogeton_diversifolius","spirodela_sp","vallisneria_sp","potamogeton_sp.1","spirodela_polyrrhiza.1","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255490","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255491","0","7.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255492","0","7.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255493","1","8.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255494","0","7.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255495","1","6.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255496","1","2.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255497","0","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255498","0","6.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255499","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255500","0","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255501","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255502","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255503","0","8.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255504","0","7.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255505","1","5.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255506","0","3.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255507","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255508","0","2.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255509","1","4.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255510","2","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255511","0","2.4","0","0","0","0","0","0","0","0","0","0","0","0","1","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255512","0","8.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255513","0","8.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255514","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255515","0","8.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255516","0","7.3","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255517","1","5.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255518","1","4.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255519","0","3.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255520","0","2.2","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255521","1","3.7","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255522","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255523","1","5.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255524","0","5.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255525","0","7.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255526","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255527","0","9.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255528","0","8.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255529","1","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255530","0","6.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255531","2","4.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255532","0","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255533","1","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255534","1","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255535","1","2.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255536","0","4.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255537","0","5.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255538","1","4.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255539","1","5.3","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255540","1","8.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255541","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255542","1","7.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255543","1","7.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255544","2","3.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255545","2","5.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255546","2","5.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255547","1","3.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255548","1","2.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
