"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","nitella_sp","myriophyllum_sibiricum","potamogeton_amplifolius","zannichellia_palustris","utricularia_vulgaris","najas_guadalupensis","chara_globularis","lemna_sp","typha_sp","typha_angustifolia","latitude","longitude","aquatic_moss","potamogeton_friesii","potamogeton_gramineus","sagittaria_sp","lake_name","sparganium_sp","unk_sp","wolffia_columbiana","eleocharis_acicularis","scirpus_sp","stuckenia_filiformis","ranunculus_sceleratus","substrate","persicaria_amphibia","iris_versicolor","iris_sp","sta_nbr.1","sta_nbr.2","utricularia_minor","riccia_sp","nitella_furcata","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","43",NA,"6",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","42",NA,"6",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","49",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","50",NA,"6",NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","51",NA,"6",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","52","3","4",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","53","X","3",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","54","X","3",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","66","3","3",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","65","X","3","X",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","64","X","3",NA,NA,"4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","63",NA,"3",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","62",NA,"3",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","61",NA,"5",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","72",NA,"6",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","73",NA,"4","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","74","3","3",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","82",NA,"4",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","81","2","5",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","80",NA,"6",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","87",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","88",NA,"5",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","89","3","3",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","90","3","3",NA,NA,"4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","98",NA,"2","X",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X","barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","106","2","3",NA,NA,"X",NA,"X",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X","barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","112","3","1",NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,"X","Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","105","X","2",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","97","3","3",NA,NA,"4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","96",NA,"4",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","104","X","3",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","111","3","2",NA,NA,"X",NA,"X",NA,NA,NA,"2",NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","110","X","2",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","103","X","3",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","95",NA,"4",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","94","2","4",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","102","3","3",NA,NA,"3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","109","X","4","X",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1271",NA,"1",NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7928156696024,-93.8314289465137,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,"118",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1261","2","2",NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,44.7923205977696,-93.8314218379263,NA,NA,NA,NA,"winkler",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"108",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1251",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7918305854642,-93.8307194818981,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1240","2","3",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7913355134566,-93.8307123796199,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1241","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7913405687092,-93.8300171377549,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,"88",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1230","3","2",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7908454965708,-93.8300100416022,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1219",NA,"1",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7903504243884,-93.8300029456326,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1208","3","1",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7898553521621,-93.829995849846,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,"55",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1209","3","1",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7898604029227,-93.8293006256241,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1199","3","1",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7893653305657,-93.8292935359625,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1198",NA,"1",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7893602798917,-93.8299887542426,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,FALSE,FALSE,FALSE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10006600","2020-08-20","4","2023-04-07 09:44:23","Andrew Edgcumbe,Jessica Norby","1188","3","1",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7888652075774,-93.8299816588222,NA,NA,NA,NA,"winkler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,NA,NA,NA,FALSE,FALSE,FALSE
